# Field minima and maxima
# Time       	field        	min          	position(min)	processor    	max          	position(max)	processor    
13.1218      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.067421e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.1243      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.030596e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
13.1267      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.898730e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
13.1291      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.827162e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
13.1317      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.719289e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
13.1345      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.885083e+00	(-3.666854e-03 0.000000e+00 9.075000e-02)	0
13.1369      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.811662e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
13.1394      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.640774e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
13.142       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.711228e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
13.1447      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.455329e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.1476      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.864208e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.1505      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.167622e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.1534      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.469807e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.1562      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.679766e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.1589      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.770373e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.1615      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.265745e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.1639      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.437135e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.1663      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.489124e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.1687      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.295096e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.1711      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.125235e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
13.1735      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.076159e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
13.1759      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.577589e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
13.1783      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.487763e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.1805      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.371977e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.1827      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.084833e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.1848      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.103405e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
13.187       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.863425e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
13.1892      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.969630e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
13.1913      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.684409e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
13.1935      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.789599e+00	(-3.666854e-03 0.000000e+00 9.075000e-02)	0
13.1957      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.881866e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
13.1978      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.905659e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
13.2         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.714234e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
13.2024      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.954003e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
13.205       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.548992e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
13.2079      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.789803e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.2106      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.106378e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.2136      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.420223e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.2164      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.541598e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.2192      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.634994e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.222       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.134821e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.2246      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.282657e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.2272      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.212947e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.2298      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.037786e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.2324      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.947435e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
13.235       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.715997e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
13.2376      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.300709e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.24        	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.349253e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.2423      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.014974e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.2448      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.025428e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
13.2472      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.870812e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
13.2498      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.753847e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
13.2525      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.662159e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
13.2552      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.854409e+00	(-3.666854e-03 0.000000e+00 9.075000e-02)	0
13.2577      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.742877e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
13.2604      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.537601e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
13.2631      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.651601e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
13.2659      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.633115e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.2689      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.984888e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.2718      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.242960e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.2747      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.466849e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.2776      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.579868e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.2804      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.851391e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.2831      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.203870e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.2856      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.316607e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.2882      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.137591e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.2908      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.968507e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.2933      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.958476e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
13.296       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.510416e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
13.2984      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.395506e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.3008      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.259569e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.3032      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.907309e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.3056      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.015531e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
13.308       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.910874e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
13.3106      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.574575e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
13.3133      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.660979e+00	(-3.666854e-03 0.000000e+00 9.075000e-02)	0
13.3159      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.819575e+00	(-3.666854e-03 0.000000e+00 9.075000e-02)	0
13.3185      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.726704e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
13.3212      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.596470e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
13.3238      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.460068e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
13.3266      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.756461e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.3297      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.116002e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.3326      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.329154e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.3354      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.522229e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.3382      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.568066e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.341       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.027258e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.3436      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.204506e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.3461      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.269562e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.3486      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.122374e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.3512      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.952460e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
13.3538      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.870034e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
13.3563      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.338868e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
13.3588      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.395418e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.361       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.158520e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.3635      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.963902e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
13.3658      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.906917e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
13.3682      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.890645e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
13.3707      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.618189e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
13.3733      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.716987e+00	(-3.666854e-03 0.000000e+00 9.075000e-02)	0
13.3757      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.804260e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
13.3782      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.726706e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
13.3806      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.600440e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
13.383       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.596577e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
13.3854      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.688651e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.3879      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.058770e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.3903      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.468835e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.3927      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.714929e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.3951      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.922873e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.3976      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.936569e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.4         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.431819e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.4025      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.587717e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.4049      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.498030e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.4075      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.180320e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.41        	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.106760e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
13.4126      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.921900e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
13.4152      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.330586e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
13.4176      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.425876e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.42        	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.126064e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.4224      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.004038e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
13.4248      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.884369e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
13.4273      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.865582e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
13.4299      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.728217e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
13.4326      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.829426e+00	(-3.666854e-03 0.000000e+00 9.075000e-02)	0
13.4352      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.890889e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
13.4378      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.627253e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
13.4405      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.661792e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
13.4432      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.558207e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.4462      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.032075e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.4491      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.315992e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.4521      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.539781e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.4549      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.688830e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.4576      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.896216e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.4603      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.391274e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.4628      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.468659e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.4652      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.380612e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.4677      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.223321e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.4702      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.173216e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
13.4728      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.808545e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
13.4753      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.454681e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.4776      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.495604e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.4799      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.216501e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.4822      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.116446e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
13.4846      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.889126e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
13.4871      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.997129e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
13.4896      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.791537e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
13.4923      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.863607e+00	(-3.666854e-03 0.000000e+00 9.075000e-02)	0
13.4948      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.810853e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
13.4974      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.642649e+00	(-3.666854e-03 0.000000e+00 1.006500e-01)	0
13.5001      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.614901e+00	(-3.666854e-03 0.000000e+00 1.105500e-01)	0
13.5029      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.664716e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.5059      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.065945e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.5088      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.453637e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.5117      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.546587e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.5145      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.788799e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
13.517       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.130701e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.5196      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.679451e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.522       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.654164e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.5244      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.621248e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.5267      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.451806e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
13.5291      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.487315e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
13.5315      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.090326e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
13.5339      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.670014e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.5361      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.757881e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.5382      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.470654e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
13.5404      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.215852e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
13.5426      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.189422e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
13.5449      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.130996e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
