Time(s), massflow(kg/s), temperature(K), massfractionh2o(), massfractionnh3(), massfractionair(), heatratio(), ptot(Pa)
0.609,0,630.556778986324,0.033129684884978,0,0.966870315115022,0,227031.551876401
0.61,0,630.864762820188,0.0331324284228,0,0.9668675715772,0,227209.376311571
0.611,0,631.225379373005,0.033138491730821,0,0.966861508269179,0,227395.779175573
0.612,0,631.633936609334,0.033147771785617,0,0.966852228214383,0,227589.067630356
0.613,0,632.085051370255,0.033160130391041,0,0.966839869608959,0,227787.434593851
0.614,0,632.57273438333,0.033175395928811,0,0.966824604071189,0,227988.980895405
0.615,0,633.090185124071,0.033193358383166,0,0.966806641616834,0,228191.602726399
0.616,0,633.628703681422,0.033213720312208,0,0.966786279687792,0,228392.436370837
0.617,0,634.178549232182,0.033236106498708,0,0.966763893501292,0,228588.302711475
0.618,0,634.729269889689,0.033260080379271,0,0.966739919620729,0,228775.87872318
0.619,0,635.269813444117,0.03328514397814,0,0.966714856021861,0,228951.708728241
0.62,0,635.788671501649,0.033310738427567,0,0.966689261572433,0,229112.239417584
0.621,0,636.274049698367,0.0333362453668,0,0.9666637546332,0,229253.8744275
0.622,0,636.714180414538,0.033361004777386,0,0.966638995222614,0,229372.937867332
0.623,0,637.099976248916,0.033384606289034,0,0.966615393710966,0,229463.951635636
0.624,0,637.414020098007,0.033406023389506,0,0.966593976610494,0,229519.86434138
0.625,0,637.613456671968,0.033422808636554,0,0.966577191363447,0,229521.754515026
0.626,0,637.701300481956,0.033434477036857,0,0.966565522963143,0,229477.219993355
0.627,0,637.686242054381,0.03344094355149,0,0.96655905644851,0,229394.724819064
0.628,0,637.575508489514,0.033442153113972,0,0.966557846886028,0,229280.491403297
0.629,0,637.374761063787,0.033438022625608,0,0.966561977374392,0,229139.427501448
0.63,0,637.088488410602,0.033428468823694,0,0.966571531176306,0,228975.208785676
0.631,0,636.721233277133,0.033413460952234,0,0.966586539047766,0,228791.136280587
0.632,0,636.284452839999,0.033393295483148,0,0.966606704516852,0,228592.179142987
0.633,0,635.778856417401,0.033367847370236,0,0.966632152629764,0,228377.310990918
0.634,0,635.223976101781,0.033338117010632,0,0.966661882989369,0,228161.010028048
0.635,0,634.668917846276,0.033306789632494,0,0.966693210367506,0,227968.324186402
0.636,0,634.139910083878,0.033275632912535,0,0.966724367087465,0,227807.653875515
0.637,0,633.645278343925,0.033245508488408,0,0.966754491511592,0,227676.94918726
0.638,0,633.186096101356,0.033216819761352,0,0.966783180238648,0,227571.323099481
0.639,0,632.761223508976,0.033189765162522,0,0.966810234837478,0,227486.039307675
0.64,0,632.368995230708,0.033164445911654,0,0.966835554088347,0,227417.159231201
0.641,0,632.007683335081,0.033140910163968,0,0.966859089836032,0,227361.493787967
0.642,0,631.675596708617,0.033119172533449,0,0.966880827466551,0,227316.438503121
0.643,0,631.371088089944,0.033099223838002,0,0.966900776161998,0,227279.833740878
0.644,0,631.092543488174,0.033081036478233,0,0.966918963521768,0,227249.868373212
0.645,0,630.838369261833,0.033064567678845,0,0.966935432321155,0,227225.012900679
0.646,0,630.606979743687,0.033049761594546,0,0.966950238405454,0,227203.970086331
0.647,0,630.396786008478,0.033036550706956,0,0.966963449293044,0,227185.637158925
0.648,0,630.20618503115,0.033024856885208,0,0.966975143114792,0,227169.07248979
0.649,0,630.033795814131,0.033014604715262,0,0.966985395284739,0,227153.606794837
0.65,0,629.878948377703,0.033005750510893,0,0.966994249489107,0,227139.051354349
0.651,0,629.740929725451,0.032998247625423,0,0.967001752374577,0,227125.20110913
0.652,0,629.618913924914,0.032992040594274,0,0.967007959405726,0,227111.827916961
0.653,0,629.512041736354,0.032987068357723,0,0.967012931642277,0,227098.734549648
0.654,0,629.419590454407,0.032983283568016,0,0.967016716431984,0,227085.656879423
0.655,0,629.341548176067,0.032980721887233,0,0.967019278112767,0,227071.879234517
0.656,0,629.278397785866,0.032979460403703,0,0.967020539596297,0,227056.651277153
0.657,0,629.230950110925,0.032979597223522,0,0.967020402776478,0,227039.302806052
0.658,0,629.200313732433,0.032981250001242,0,0.967018749998758,0,227019.224816499
0.659,0,629.187814319467,0.032984547938044,0,0.967015452061956,0,226995.896352572
0.66,0,629.194865859586,0.032989619216649,0,0.967010380783351,0,226968.927973922
0.661,0,629.223511124559,0.032996659407574,0,0.967003340592426,0,226937.590569331
0.662,0,629.27445646789,0.033005687004641,0,0.966994312995359,0,226902.454813128
0.663,0,629.346086955862,0.033016475409644,0,0.966983524590356,0,226865.278582488
0.664,0,629.435651420976,0.033028715354579,0,0.966971284645421,0,226827.763297856
0.665,0,629.540105345133,0.03304210302333,0,0.96695789697667,0,226791.134548227
0.666,0,629.656616956737,0.033056381227027,0,0.966943618772973,0,226756.09239031
0.667,0,629.782778321035,0.033071348976556,0,0.966928651023444,0,226722.923661177
0.668,0,629.916648161825,0.03308685672201,0,0.96691314327799,0,226691.642778926
0.669,0,630.056703147862,0.033102795945079,0,0.966897204054922,0,226662.109633253
0.67,0,630.201691269906,0.033119076856698,0,0.966880923143302,0,226634.200395096
0.671,0,630.349879636234,0.033135520495405,0,0.966864479504595,0,226608.475096425
0.672,0,630.500153229537,0.033152050801168,0,0.966847949198832,0,226584.672918483
0.673,0,630.651802859158,0.033168633148694,0,0.966831366851307,0,226562.417507769
0.674,0,630.804264901397,0.033185239436128,0,0.966814760563872,0,226541.415996239
0.675,0,630.957075439876,0.033201846172364,0,0.966798153827636,0,226521.430045538
0.676,0,631.109853591768,0.033218433767268,0,0.966781566232732,0,226502.26672473
0.677,0,631.262286979843,0.03323498588424,0,0.966765014115761,0,226483.770625469
0.678,0,631.414118395344,0.033251488822103,0,0.966748511177897,0,226465.816656227
0.679,0,631.56513515136,0.033267931014958,0,0.966732068985042,0,226448.304273151
0.68,0,631.715160167501,0.03328430260769,0,0.96671569739231,0,226431.15264329
0.681,0,631.864044761326,0.033300595109528,0,0.966699404890472,0,226414.296733356
0.682,0,632.011663274514,0.033316801139025,0,0.966683198860975,0,226397.684326952
0.683,0,632.157908687969,0.033332914216985,0,0.966667085783015,0,226381.273551499
0.684,0,632.302689027917,0.033348928595628,0,0.966651071404372,0,226365.030854618
0.685,0,632.445924770927,0.033364839140905,0,0.966635160859095,0,226348.929454224
0.686,0,632.587546609807,0.03338064122898,0,0.96661935877102,0,226332.948035515
0.687,0,632.727493731764,0.033396330668819,0,0.966603669331181,0,226317.069716547
0.688,0,632.865712358794,0.033411903637953,0,0.966588096362047,0,226301.281160004
0.689,0,633.002154569103,0.033427356631175,0,0.966572643368826,0,226285.571884638
0.69,0,633.136777229561,0.033442686418753,0,0.966557313581248,0,226269.933646914
0.691,0.001860205933173,1350.77603512251,0.07766321090264,0,0.92233678909736,1.28152277082794,569685.028289367
0.692,0.040138143749906,1348.62486439872,0.07766321090264,0,0.92233678909736,1.28162977963058,566536.009432004
0.693,0.127220460301386,1346.45321400349,0.07766321090264,0,0.92233678909736,1.28173808035759,563359.019213127
0.694,0.262136313075224,1344.22475096166,0.07766321090264,0,0.92233678909736,1.28184950063591,560084.83946499
0.695,0.443700172486278,1341.90403575988,0.07766321090264,0,0.92233678909736,1.28196584267537,556647.250896266
0.696,0.670466192224872,1339.45661619079,0.07766321090264,0,0.92233678909736,1.28208887965617,552983.303855514
0.697,0.9406874359795,1336.8491309077,0.07766321090264,0,0.92233678909736,1.28222035221615,549033.662147642
0.698,1.25228106179283,1334.04942140193,0.07766321090264,0,0.92233678909736,1.28236196502278,544742.997407802
0.699,1.60280062713361,1331.0266519679,0.07766321090264,0,0.92233678909736,1.28251538336228,540060.430538978
0.7,1.98941665984052,1327.75143610676,0.07766321090264,0,0.92233678909736,1.28268222972495,534939.999428948
0.701,2.40890657743408,1324.19596795749,0.07766321090264,0,0.92233678909736,1.28286408034983,529341.137641617
0.702,2.85765491742288,1320.33415732552,0.07766321090264,0,0.92233678909736,1.28306246168417,523229.148619146
0.703,3.33166462725053,1316.14176611042,0.07766321090264,0,0.92233678909736,1.28327884674529,516575.653878244
0.704,3.82657992226093,1311.59654439117,0.07766321090264,0,0.92233678909736,1.28351465134317,509358.999358524
0.705,4.33772085550398,1306.67836331486,0.07766321090264,0,0.92233678909736,1.28377123017594,501564.596619489
0.706,4.86012946287084,1301.36934366668,0.07766321090264,0,0.92233678909736,1.28404987271877,493185.190569271
0.707,5.38862676083473,1295.6539756028,0.07766321090264,0,0.92233678909736,1.2843517990055,484221.022781122
0.708,5.91787986535594,1289.51923187588,0.07766321090264,0,0.92233678909736,1.28467815504624,474679.908427181
0.709,6.44247708792663,1282.95466181606,0.07766321090264,0,0.92233678909736,1.28503000842884,464577.149983327
0.71,6.95701016061702,1275.95247880066,0.07766321090264,0,0.92233678909736,1.28540834331496,453935.376515015
0.711,7.45616036345688,1268.50762409423,0.07766321090264,0,0.92233678909736,1.28581405564026,442784.212224158
0.712,7.93478672549838,1260.6178146207,0.07766321090264,0,0.92233678909736,1.28624794803683,431159.835314036
0.713,8.38801346631785,1252.28357034879,0.07766321090264,0,0.92233678909736,1.28671072464728,419104.414869395
0.714,8.80899831125467,1243.31696856896,0.07766321090264,0,0.92233678909736,1.28691542948956,406706.644462537
0.715,9.18235594180479,1233.8109980799,0.07766321090264,0,0.92233678909736,1.28694377888755,394011.106126263
0.716,9.49822243827181,1223.91789729117,0.07766321090264,0,0.92233678909736,1.2869722704512,381067.206976067
0.717,9.74734440396964,1213.67592482534,0.07766321090264,0,0.92233678909736,1.28700094987515,367959.801623863
0.718,9.92036463998498,1203.13354818666,0.07766321090264,0,0.92233678909736,1.28702986609672,354782.361870388
0.719,10.0079426959368,1192.35062264653,0.07766321090264,0,0.92233678909736,1.28705907498891,341636.363430705
0.72,10.0008982943615,1181.39958759484,0.07766321090264,0,0.92233678909736,1.28708864383915,328630.50646309
0.721,9.89037775332795,1170.36662248985,0.07766321090264,0,0.92233678909736,1.28711865514553,315879.762204868
0.722,9.6681103959141,1159.35268490134,0.07766321090264,0,0.92233678909736,1.28714932243489,303504.268458773
0.723,9.2102542657988,1148.4920399844,0.07766321090264,0,0.92233678909736,1.28718089021211,291648.127832992
0.724,8.42754395260692,1138.17279793134,0.07766321090264,0,0.92233678909736,1.28721450029272,280716.176414282
0.725,7.62872069455795,1128.54846304686,0.07766321090264,0,0.92233678909736,1.28725000538248,270819.007535066
0.726,6.81404494036308,1119.66862633572,0.07766321090264,0,0.92233678909736,1.28728698915601,261947.177765388
0.727,5.98358044069186,1111.58247552644,0.07766321090264,0,0.92233678909736,1.28732520465176,254092.019816591
0.728,5.13695448114833,1104.33830148641,0.07766321090264,0,0.92233678909736,1.28736449677566,247246.237115528
0.729,4.27312176120596,1097.98442303087,0.07766321090264,0,0.92233678909736,1.28740478300861,241405.893669079
0.73,3.40452217446341,1092.64130436653,0.07766321090264,0,0.92233678909736,1.28744601285075,236641.311646289
0.731,2.56824203625081,1088.46109259746,0.07766321090264,0,0.92233678909736,1.28748802914516,233055.311294238
0.732,1.65337337162289,1085.06479068021,0.07766321090264,0,0.92233678909736,1.28753072937875,230247.98158299
0.733,1.06906036504815,1083.26217949216,0.07766321090264,0,0.92233678909736,1.28757373207282,228966.599146163
0.734,0.876663199202646,1082.33689442341,0.07766321090264,0,0.92233678909736,1.28761546762302,228518.211105484
0.735,0.894666724191961,1081.73188348802,0.07766321090264,0,0.92233678909736,1.28765509880222,228372.23413726
0.736,1.00436237143073,1081.2851239727,0.07766321090264,0,0.92233678909736,1.28769262711467,228374.733931093
0.737,1.1523970418893,1080.94565748139,0.07766321090264,0,0.92233678909736,1.28772834794743,228477.469821026
0.738,1.3158977384302,1080.68937777291,0.07766321090264,0,0.92233678909736,1.28776258663896,228657.866984833
0.739,1.48420609826403,1080.49992465031,0.07766321090264,0,0.92233678909736,1.2877956284667,228900.822147417
0.74,1.65164593418034,1080.36354381418,0.07766321090264,0,0.92233678909736,1.28782771296722,229193.765996127
0.741,1.81479408435133,1080.26754287127,0.07766321090264,0,0.92233678909736,1.28785904142218,229525.139643444
0.742,1.97139096104003,1080.19989017675,0.07766321090264,0,0.92233678909736,1.28788978370069,229883.958876295
0.743,2.11984906397731,1080.14917617339,0.07766321090264,0,0.92233678909736,1.28792008244149,230259.728388388
0.744,2.25899609100779,1080.10466088611,0.07766321090264,0,0.92233678909736,1.28795005526805,230642.445198848
0.745,2.38792176346054,1080.05631615869,0.07766321090264,0,0.92233678909736,1.2879797958931,231022.604570233
0.746,2.50587571512971,1079.99483535106,0.07766321090264,0,0.92233678909736,1.28800937468984,231391.181722336
0.747,2.61219131731856,1079.91160173453,0.07766321090264,0,0.92233678909736,1.28803883905282,231739.579730436
0.748,2.7098268745338,1079.81233383377,0.07766321090264,0,0.92233678909736,1.28806821309151,232072.79175602
0.749,2.80389819854535,1079.71349071267,0.07766321090264,0,0.92233678909736,1.28809750468702,232406.453569203
0.75,2.89323390338939,1079.60869844004,0.07766321090264,0,0.92233678909736,1.28812672704263,232734.433437945
0.751,2.97723171310973,1079.49342646925,0.07766321090264,0,0.92233678909736,1.28815589631488,233052.343637172
0.752,3.05570851757289,1079.36480716139,0.07766321090264,0,0.92233678909736,1.28818502690007,233357.378905968
0.753,3.12875282190376,1079.22120564011,0.07766321090264,0,0.92233678909736,1.28821413396455,233647.912463482
0.754,3.19671045059344,1079.06188444208,0.07766321090264,0,0.92233678909736,1.28824326095192,233923.181555919
0.755,3.26004582220722,1078.88676005469,0.07766321090264,0,0.92233678909736,1.28827246064308,234183.055979154
0.756,3.31926619505796,1078.69630234075,0.07766321090264,0,0.92233678909736,1.28830177983767,234427.943384881
0.757,3.37488099100398,1078.49130056704,0.07766321090264,0,0.92233678909736,1.28833126119429,234658.565297055
0.758,3.42739295845778,1078.27280991241,0.07766321090264,0,0.92233678909736,1.28836094206418,234875.906356409
0.759,3.47721211866282,1078.04177004919,0.07766321090264,0,0.92233678909736,1.28839085015461,235080.844139104
0.76,3.52465886748447,1077.79855376022,0.07766321090264,0,0.92233678909736,1.28842103177973,235273.710445254
0.761,3.56961548531633,1077.54228316697,0.07766321090264,0,0.92233678909736,1.28845147755544,235453.61815758
0.762,3.61172710356952,1077.27238290326,0.07766321090264,0,0.92233678909736,1.28848207547017,235619.968403498
0.763,3.65080355180372,1076.98916699342,0.07766321090264,0,0.92233678909736,1.28851270562662,235773.030210245
0.764,3.68683089522315,1076.69341329231,0.07766321090264,0,0.92233678909736,1.28854327722909,235913.530230723
0.765,3.7199221417282,1076.38605595529,0.07766321090264,0,0.92233678909736,1.28857373575658,236042.35384128
0.766,3.75026449032913,1076.0680333444,0.07766321090264,0,0.92233678909736,1.2886040566529,236160.396163105
0.767,3.77807340868029,1075.7401971677,0.07766321090264,0,0.92233678909736,1.28863423585164,236268.472271811
0.768,3.80356709414726,1075.4033003727,0.07766321090264,0,0.92233678909736,1.2886642812948,236367.304351995
0.769,3.82694870570761,1075.0580029822,0.07766321090264,0,0.92233678909736,1.28869420559466,236457.526548244
0.77,3.84828338407388,1074.70494451238,0.07766321090264,0,0.92233678909736,1.28872397490321,236539.753126958
0.771,3.86773738561713,1074.34476227019,0.07766321090264,0,0.92233678909736,1.28875359478097,236614.600319572
0.772,3.88546902241532,1073.97776792598,0.07766321090264,0,0.92233678909736,1.28878309275041,236682.367936429
0.773,3.90146174363889,1073.60344859844,0.07766321090264,0,0.92233678909736,1.2888124900191,236742.547164304
0.774,3.91576450180768,1073.22171636839,0.07766321090264,0,0.92233678909736,1.28884180386422,236795.046412455
0.775,3.92850599350447,1072.83298014835,0.07766321090264,0,0.92233678909736,1.28887104833237,236840.263222756
0.776,3.93984107507102,1072.43784847741,0.07766321090264,0,0.92233678909736,1.28890023483883,236878.793302152
0.777,3.94992527999293,1072.03698119944,0.07766321090264,0,0.92233678909736,1.28892937269476,236911.285176176
0.778,3.95890028799832,1071.6310006139,0.07766321090264,0,0.92233678909736,1.28895846954482,236938.353028757
0.779,3.96689214048421,1071.22047289176,0.07766321090264,0,0.92233678909736,1.28898753175098,236960.55864219
0.78,3.97400879556655,1070.80588759916,0.07766321090264,0,0.92233678909736,1.28901656469457,236978.391572545
0.781,3.98034382504271,1070.38767180944,0.07766321090264,0,0.92233678909736,1.28904557304821,236992.283647173
0.782,3.9859770388849,1069.96618816479,0.07766321090264,0,0.92233678909736,1.28907456103017,237002.608074097
0.783,3.99097749748671,1069.54174632985,0.07766321090264,0,0.92233678909736,1.2891035326622,237009.692419786
0.784,3.99540360178673,1069.11459795693,0.07766321090264,0,0.92233678909736,1.28913249207466,237013.816476106
0.785,3.99930652092349,1068.68494825159,0.07766321090264,0,0.92233678909736,1.28916144393673,237015.22865425
0.786,4.00273114764355,1068.25295016541,0.07766321090264,0,0.92233678909736,1.28919039414078,237014.149443727
0.787,4.0057162588962,1067.81868522212,0.07766321090264,0,0.92233678909736,1.28921935107107,237010.7708482
0.788,4.00829560739685,1067.38212607836,0.07766321090264,0,0.92233678909736,1.28924832838127,237005.260789155
0.789,4.01049919216376,1066.94302984668,0.07766321090264,0,0.92233678909736,1.28927735228872,236997.767966992
0.79,4.0123552430251,1066.50055087589,0.07766321090264,0,0.92233678909736,1.28930648714783,236988.428203719
0.791,4.01374220791824,1066.05074888125,0.07766321090264,0,0.92233678909736,1.2893359376171,236977.404724767
0.792,7.64060775491714,314.236474705576,0.010348329479448,0,0.989651670520552,1.39790015626665,237675.597659528
0.793,7.91566392742354,314.539338884559,0.010348329479448,0,0.989651670520552,1.39790103348763,238444.582531466
0.794,8.01980172452113,314.657279658658,0.010348329479448,0,0.989651670520552,1.39790139519502,238722.878403686
0.795,8.06996243741103,314.719722781433,0.010348329479448,0,0.989651670520552,1.39790139422909,238853.770370536
0.796,8.10114095053889,314.766621554551,0.010348329479448,0,0.989651670520552,1.39790109180272,238943.489843395
0.797,8.12317478447289,314.809133878483,0.010348329479448,0,0.989651670520552,1.39790051332143,239021.724579658
0.798,8.1388664771153,314.850326181588,0.010348329479448,0,0.989651670520552,1.39789967010821,239096.633182998
0.799,8.1490870349796,314.891069388214,0.010348329479448,0,0.989651670520552,1.39789856823537,239170.530778815
0.8,8.15418073118848,314.931642675175,0.010348329479448,0,0.989651670520552,1.39789721239506,239244.157284154
0.801,8.15435257870016,314.972159818237,0.010348329479448,0,0.989651670520552,1.39789560770735,239317.812186632
0.802,8.14978357213288,315.012686782029,0.010348329479448,0,0.989651670520552,1.39789376062815,239391.667498313
0.803,8.14066606549246,315.05327179075,0.010348329479448,0,0.989651670520552,1.39789167943804,239465.847738866
0.804,8.12721699732321,315.093953043766,0.010348329479448,0,0.989651670520552,1.39788937452192,239540.450427299
0.805,8.10968492629492,315.13476078634,0.010348329479448,0,0.989651670520552,1.39788685855381,239615.551560841
0.806,8.08835499087546,315.175718120984,0.010348329479448,0,0.989651670520552,1.39788414661297,239691.207758542
0.807,8.06354677313454,315.216838382064,0.010348329479448,0,0.989651670520552,1.39788125607082,239767.449306322
0.808,8.03562314870132,315.258127912944,0.010348329479448,0,0.989651670520552,1.39787820679708,239844.287512565
0.809,8.00498527389901,315.299584890401,0.010348329479448,0,0.989651670520552,1.39787502082348,239921.711694598
0.81,7.97207508126387,315.341200541795,0.010348329479448,0,0.989651670520552,1.39787172228448,239999.692461139
0.811,7.93736844869214,315.382954145666,0.010348329479448,0,0.989651670520552,1.39786833715585,240078.168456647
0.812,7.90137509891448,315.424817081875,0.010348329479448,0,0.989651670520552,1.39786489296673,240157.057280924
0.813,7.86463694490036,315.466749378628,0.010348329479448,0,0.989651670520552,1.39786141876017,240236.24632882
0.814,7.82787325521107,315.508697010338,0.010348329479448,0,0.989651670520552,1.39785795214153,240315.584120873
0.815,7.79197341863055,315.550577741998,0.010348329479448,0,0.989651670520552,1.39785453925735,240394.842612109
0.816,7.75787674328232,315.592286341312,0.010348329479448,0,0.989651670520552,1.39785122863572,240473.732619313
0.817,7.7265721529412,315.633700231447,0.010348329479448,0,0.989651670520552,1.39784807097465,240551.919193489
0.818,7.69908349800383,315.674674908732,0.010348329479448,0,0.989651670520552,1.39784511875292,240629.009777141
0.819,7.67645015661298,315.715043838172,0.010348329479448,0,0.989651670520552,1.39784242553979,240704.554559326
0.82,7.65970069357743,315.754618741179,0.010348329479448,0,0.989651670520552,1.39784004507015,240778.048197086
0.821,7.65016342037141,315.793181811822,0.010348329479448,0,0.989651670520552,1.39783804658934,240848.906912648
0.822,7.64915541192506,315.830457990239,0.010348329479448,0,0.989651670520552,1.3978365018681,240916.399191815
0.823,7.66204250962106,315.866018399899,0.010348329479448,0,0.989651670520552,1.39783568113587,240979.349166178
0.824,7.68895905396757,315.899254490212,0.010348329479448,0,0.989651670520552,1.39783562011956,241036.167646522
0.825,7.7265095651889,315.929952334951,0.010348329479448,0,0.989651670520552,1.39783617473609,241086.387198006
0.826,7.77230655751417,315.958027767527,0.010348329479448,0,0.989651670520552,1.39783724315361,241129.930103551
0.827,7.82448296428797,315.983364340743,0.010348329479448,0,0.989651670520552,1.39783874849906,241166.737739641
0.828,7.88156121610461,316.00571163492,0.010348329479448,0,0.989651670520552,1.39784063623989,241196.677911281
0.829,7.94221003607652,316.024202944202,0.010348329479448,0,0.989651670520552,1.39784288108441,241219.057563638
0.83,8.00416166630552,316.031179783372,0.010348329479448,0,0.989651670520552,1.39784566657832,241230.508386569
0.831,7.98468722717061,322.000678621819,0.010413180319254,0,0.989586819680746,1.39758678421394,241210.216632881
0.832,8.04014246682482,321.927892833124,0.010408632433934,0,0.989591367566066,1.39759478473649,241178.737564574
0.833,8.08562105564555,321.84957922687,0.010404133662388,0,0.989595866337612,1.39760247514161,241130.251399203
0.834,8.11652734253565,321.765435627262,0.010399693991535,0,0.989600306008465,1.39760959804545,241063.593912617
0.835,8.13283748183371,321.675688806629,0.010395321594111,0,0.989604678405889,1.39761612925357,240979.014597523
0.836,8.13598077728863,321.58056512907,0.010391023843753,0,0.989608976156247,1.39762213136865,240876.776160887
0.837,8.12741327607212,321.480187693222,0.010386807473312,0,0.989613192526688,1.39762767774011,240756.892918986
0.838,8.10827946683845,321.374597771424,0.010382678611777,0,0.989617321388223,1.39763283112609,240619.189199249
0.839,8.07940040256396,321.263765925947,0.010378642967945,0,0.989621357032056,1.3976376415292,240463.321636934
0.84,8.04132688437703,321.147595353634,0.010374706037984,0,0.989625293962017,1.39764214846606,240288.779596693
0.841,7.99437998142872,321.025915341541,0.010370873326009,0,0.989629126673991,1.39764638326552,240094.859581719
0.842,7.93866840252509,320.898465895331,0.010367150582718,0,0.989632849417282,1.39765037068457,239880.616656126
0.843,7.87408562210655,320.764875087402,0.010363544071055,0,0.989636455928945,1.39765412992057,239644.796952797
0.844,7.80029332470569,320.624632661438,0.010360060849319,0,0.989639939150681,1.39765767525778,239385.761248805
0.845,7.71669095438911,320.477057752685,0.010356709091089,0,0.989643290908911,1.39766101648425,239101.393966914
0.846,7.62237111759328,320.321260470461,0.010353498452389,0,0.989646501547611,1.39766415917354,238788.997502819
0.847,7.51604871321288,320.156097128437,0.010350440496141,0,0.989649559503859,1.39766710437196,238445.172346975
0.848,7.39587887971701,319.980126699841,0.010347549179032,0,0.989652450820969,1.39766984343757,238065.705132274
0.849,7.25951155492728,319.791643258091,0.010344841018926,0,0.989655158981074,1.39767236291759,237645.666925462
0.85,7.10484205892186,319.589482561694,0.010342331106556,0,0.989657668893444,1.39767465152052,237181.619751425
0.851,6.92964288978488,319.372700325188,0.010340034737861,0,0.989659965262139,1.39767669749986,236670.733204225
0.852,6.73091023021189,319.13999574758,0.010337970722648,0,0.989662029277353,1.39767848621168,236109.224486709
0.853,6.50484750374705,318.88976493528,0.010336161616136,0,0.989663838383864,1.39768000590942,235492.525521907
0.854,6.24663054730128,318.6201656919,0.010334633968216,0,0.989665366031784,1.39768124668014,234815.488997479
0.855,5.95054471572699,318.329730680086,0.010333415927481,0,0.989666584072519,1.39768219786061,234074.109128633
0.856,5.61161879223176,318.019145836213,0.010332528212169,0,0.989667471787831,1.39768285746512,233270.431085921
0.857,5.22747105017253,317.692791521129,0.010331975663843,0,0.989668024336157,1.39768323974226,232416.696141239
0.858,4.80163324873947,317.360603999386,0.010331733784033,0,0.989668266215967,1.39768338504696,231540.278844077
0.859,4.30428713217802,317.009304574057,0.010331704662459,0,0.989668295337541,1.39768339625146,230610.70508784
0.86,3.80930594008686,316.696688447979,0.010331704662459,0,0.989668295337541,1.39768343540978,229780.744134349
0.861,3.38694334277293,316.45901948227,0.010331704662459,0,0.989668295337541,1.39768350680849,229142.871038905
0.862,3.05872207094641,316.292827420666,0.010331704662459,0,0.989668295337541,1.39768358666896,228687.422476339
0.863,2.82052248192884,316.182423339759,0.010331704662459,0,0.989668295337541,1.39768365563924,228374.00094088
0.864,2.65700735763254,316.111798441251,0.010331704662459,0,0.989668295337541,1.39768370124727,228161.686331006
0.865,2.55083317982681,316.06852736786,0.010331704662459,0,0.989668295337541,1.39768371747618,228018.820164684
0.866,2.48659813455114,316.043844087913,0.010331704662459,0,0.989668295337541,1.39768370296766,227923.108709321
0.867,2.45228008485899,316.031864597267,0.010331704662459,0,0.989668295337541,1.39768365930329,227859.604876656
0.868,2.43898760005374,316.028658285683,0.010331704662459,0,0.989668295337541,1.3976835895951,227818.331522462
0.869,2.43983092872501,316.031600452611,0.010331704662459,0,0.989668295337541,1.39768348889239,227792.631420933
0.87,2.45020631971419,316.039010535939,0.010331704662459,0,0.989668295337541,1.39768335437967,227778.24389835
0.871,2.46750121492503,316.049763571197,0.010331704662459,0,0.989668295337541,1.39768319286762,227772.316665108
0.872,2.48982006299418,316.063054404677,0.010331704662459,0,0.989668295337541,1.3976830094821,227772.80909313
0.873,2.51582331396358,316.078308947976,0.010331704662459,0,0.989668295337541,1.39768280835066,227778.266710225
0.874,2.54455793303419,316.09511155494,0.010331704662459,0,0.989668295337541,1.39768259283062,227787.636884615
0.875,2.57534272428828,316.113158801481,0.010331704662459,0,0.989668295337541,1.39768236563468,227800.151560258
0.876,2.60768736528983,316.132227123215,0.010331704662459,0,0.989668295337541,1.39768212894983,227815.245175396
0.877,2.64123621178474,316.152150352102,0.010331704662459,0,0.989668295337541,1.39768188453857,227832.497701305
0.878,2.6757291175589,316.17280393879,0.010331704662459,0,0.989668295337541,1.39768163382213,227851.5946419
0.879,2.710974017132,316.194093770572,0.010331704662459,0,0.989668295337541,1.39768137794743,227872.298688922
0.88,2.74682766470413,316.215948178961,0.010331704662459,0,0.989668295337541,1.39768111784049,227894.429464966
0.881,2.78318204848172,316.238312180015,0.010331704662459,0,0.989668295337541,1.39768085424917,227917.848926959
0.882,2.81995476558356,316.261143289008,0.010331704662459,0,0.989668295337541,1.39768058777732,227942.450760247
0.883,2.85708216753612,316.284408452537,0.010331704662459,0,0.989668295337541,1.39768031891238,227968.15260469
0.884,2.89451444872395,316.308081778959,0.010331704662459,0,0.989668295337541,1.39768004804774,227994.890303743
0.885,2.93221210159879,316.332142843076,0.010331704662459,0,0.989668295337541,1.39767977550092,228022.613608515
0.886,2.97014333756479,316.356575407039,0.010331704662459,0,0.989668295337541,1.39767950152845,228051.282936238
0.887,3.00828219455133,316.381366445362,0.010331704662459,0,0.989668295337541,1.39767922633808,228080.866899025
0.888,3.04660713862548,316.40650539408,0.010331704662459,0,0.989668295337541,1.39767895009887,228111.340400251
0.889,3.08510003334808,316.431983566643,0.010331704662459,0,0.989668295337541,1.39767867294985,228142.683153036
0.89,3.12328607604647,316.457760339539,0.010331704662459,0,0.989668295337541,1.39767838722095,228174.795188882
0.891,3.1870192041976,316.486386945005,0.010331704662459,0,0.989668295337541,1.39767851218156,228214.07703732
0.892,3.29061836943612,316.51126093806,0.010331704662459,0,0.989668295337541,1.39767964981311,228243.743157397
0.893,3.34167542611824,316.525586985898,0.010331704662459,0,0.989668295337541,1.39768015768096,228246.818870718
